#Time Stamp Stevens Creek Rd - Level (ft) Stevens Creek Rd - Rainfall (in) Stevens Creek Rd – Cumul Rainfall (in) Stevens Creek Rd - Temperature (F) Stevens Creek Rd - Temperature (F)
#1 2 3 4 5 6 7
1/1/2015 0:00 0.97 0 0 35 35
1/1/2015 0:15 0.97 0 0  0
1/1/2015 0:30 0.98 0 0  0
1/1/2015 0:45 0.98 0 0  0
1/1/2015 1:00 0.97 0 0 35 35
1/1/2015 1:15 0.96 0 0  0
1/1/2015 1:30 0.96 0 0  0
1/1/2015 1:45 0.96 0 0  0
1/1/2015 2:00 0.94 0 0 35 35
1/1/2015 2:15 0.94 0 0  0
1/1/2015 2:30 0.94 0 0  0
1/1/2015 2:45 0.93 0 0  0
1/1/2015 3:00 0.93 0 0 33 33
1/1/2015 3:15 0.93 0 0  0
1/1/2015 3:30 0.93 0 0  0
1/1/2015 3:45 0.93 0 0  0
1/1/2015 4:00 0.92 0 0 33 33
1/1/2015 4:15 0.92 0 0  0
1/1/2015 4:30 0.92 0 0  0
1/1/2015 4:45 0.92 0 0  0
1/1/2015 5:00 0.92 0 0 33 33
1/1/2015 5:15 0.93 0 0  0
1/1/2015 5:30 0.92 0 0  0
1/1/2015 5:45 0.92 0 0  0
1/1/2015 6:00 0.92 0 0 34 34
1/1/2015 6:15 0.92 0 0  0
1/1/2015 6:30 0.92 0 0  0
1/1/2015 6:45 0.92 0 0  0
1/1/2015 7:00 0.91 0 0 32 32
1/1/2015 7:15 0.92 0 0  0
1/1/2015 7:30 0.92 0 0  0
1/1/2015 7:45 0.92 0 0  0
1/1/2015 8:00 0.91 0 0 33 33
1/1/2015 8:15 0.91 0 0  0
1/1/2015 8:30 0.91 0 0  0
1/1/2015 8:45 0.91 0 0  0
1/1/2015 9:00 0.92 0 0 39 39
1/1/2015 9:15 0.91 0 0  0
1/1/2015 9:30 0.92 0 0  0
1/1/2015 9:45 0.91 0 0  0
1/1/2015 10:00 0.92 0 0 52 52
1/1/2015 10:15 0.92 0 0  0
1/1/2015 10:30 0.92 0 0  0
1/1/2015 10:45 0.92 0 0  0
1/1/2015 11:00 0.92 0 0 61 61
1/1/2015 11:15 0.93 0 0  0
1/1/2015 11:30 0.93 0 0  0
